prefecture,city,number,address,name,note,lat,long
福岡県,久留米市,,,県道浮羽草野久留米線ブロック塀（吉木西バス停前）,,33.31466335,130.6168292
福岡県,久留米市,,,矢作第１池北側のり面,,33.31743847,130.6289574
福岡県,久留米市,,,草野小学校西側入口左側フェンス,,33.3168179,130.6299736
福岡県,久留米市,,,吉木ため池（上ノ堤）西側駐車場の手すり,,33.31566902,130.6237543
福岡県,久留米市,,,草野西公民館西側入口左側石塀,,33.3184482,130.6323883
福岡県,久留米市,,,須佐能袁神社北側入口左側石塀,,33.31957987,130.6381069
福岡県,久留米市,,,紅桃林公園南側,,33.3186631,130.6390875
福岡県,久留米市,,,向江組 第一資材置場入口左側,,33.3256546,130.6261493
福岡県,久留米市,,,南松野公園内北側植込,,33.2766921,130.5022315
福岡県,久留米市,,,荒木自転車駐車場,,33.2749111,130.5024918
福岡県,久留米市,,,ビレッジハウス荒木北側フェンス（Ｔ字路前）,,33.2775093,130.5006574
福岡県,久留米市,,,筑邦市民センター南側入口右側付近フェンス,,33.2769817,130.4887248
福岡県,久留米市,,,ＮＴＴ久留米支店荒木交換局南側フェンス,,33.2765089,130.4975833
福岡県,久留米市,,,県営梅林団地北西集会所前,,33.2746454,130.4995502
福岡県,久留米市,,,荒木小学校南西水路のり地,,33.269519,130.4989247
福岡県,久留米市,,,荒木小学校北側フェンス,,33.27001869,130.5006826
福岡県,久留米市,,,古賀区公民館北側（豆塚踏切西側）,,33.26559419,130.5024707
福岡県,久留米市,,,県南広域水道企業団南側正門左側植込み,,33.2840127,130.5069977
福岡県,久留米市,,,鷲塚公園西側フェンス（鷲塚信号公園側）,,33.26755453,130.5059569
福岡県,久留米市,,,鷲塚公園南東側入口左側フェンス（荒木中入口前）,,33.26731346,130.5075286
福岡県,久留米市,,,高良台児童遊園地南側ミラー左側,,33.26645769,130.5083477
福岡県,久留米市,,,荒木中学校北東角北側フェンス,,33.265042,130.5098256
福岡県,久留米市,,,高良台公民館東側入口右側フェンス,,33.27146429,130.5142558
福岡県,久留米市,,,車路溜池北側,,33.27029443,130.5123679
福岡県,久留米市,,,大山公園南側入口左側,,33.3018482,130.4621172
福岡県,久留米市,,,古町公園北側入口左側,,33.2889169,130.4728641
福岡県,久留米市,,,安武小学校西側入口左側フェンス,,33.29254853,130.4756724
福岡県,久留米市,,,安武本公園西側入口右側,,33.29294931,130.4848025
福岡県,久留米市,,,安武団地安武公園西側入口右側フェンス,,33.2866756,130.4786318
福岡県,久留米市,,,安武小学校北側入口左側フェンス,,33.29251548,130.477207
福岡県,久留米市,,,目安一里塚公園東側（県道沿）,,33.2902693,130.4919934
福岡県,久留米市,,,中央浄化センター多目的グラウンド東側フェンス,,33.3011185,130.4924064
福岡県,久留米市,,,御塚公園東側入口右側植込（筑邦西中学校南側）,,33.28080862,130.4788451
福岡県,久留米市,,,御塚公園駐車場西側（筑西中入口信号左側）,,33.27935157,130.4785389
福岡県,久留米市,,,玉垂宮社務所北側,,33.2757787,130.4739817
福岡県,久留米市,,,傘橋側道橋南側ガードレール,,33.2743684,130.4741493
福岡県,久留米市,,,大善寺小学校南門左側,,33.27455336,130.4693155
福岡県,久留米市,,,若宮橋北側　九州イオン窒化センター西側ガードレール,,33.2784833,130.4666486
福岡県,久留米市,,,県営大善寺団地　１６００棟西側フェンス,,33.2714133,130.4786036
福岡県,久留米市,,,市営大善寺団地集会所北側入口左側,,33.27026542,130.4803217
福岡県,久留米市,,,黒田上公民館北側神社北側,,33.2708638,130.4546345
福岡県,久留米市,,,道の駅くるめ北側（２１０号線沿）,,33.31993331,130.5939598
福岡県,久留米市,,,津遊公民館西側石塀,,33.32375184,130.5913544
